Loan_ID,Dependents,Education,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Loan_Status,TotalIncome,LoanAmountToIncome,EMI,EMIToIncome,Log_LoanAmount,Log_TotalIncome,Has_Coapplicant,Area_Semiurban,Area_Urban,Gender_Male,Married_Yes,SelfEmployed_Yes
LP002841,0.0,1,3166.0,2064.0,104.0,360.0,0.0,0,5230.0,0.019881475817243355,0.28888888888888886,5.5226321714564876e-05,4.653960350157523,8.562357743370612,1,False,True,True,True,False
LP002842,1.0,1,3417.0,1750.0,186.0,360.0,1.0,1,5167.0,0.035990712074303405,0.5166666666666667,9.997420020639836e-05,5.231108616854587,8.550241045462437,1,False,True,True,True,False
LP002847,0.0,1,5116.0,1451.0,165.0,360.0,0.0,0,6567.0,0.025121802679658953,0.4583333333333333,6.978278522127486e-05,5.111987788356544,8.789964651132264,1,False,True,True,True,False
LP002855,2.0,1,16666.0,0.0,275.0,360.0,1.0,1,16666.0,0.016499670006599867,0.7638888888888888,4.583241668499963e-05,5.62040086571715,9.721185995542177,0,False,True,True,True,False
LP002862,2.0,0,6125.0,1625.0,187.0,480.0,1.0,0,7750.0,0.024125919236227585,0.38958333333333334,5.02623317421408e-05,5.236441962829949,8.955577146281511,1,True,False,True,True,False
LP002863,3.0,1,6406.0,0.0,150.0,360.0,1.0,0,6406.0,0.023411893241766818,0.4166666666666667,6.50330367826856e-05,5.017279836814924,8.765146421639022,0,True,False,True,True,False
LP002868,2.0,1,3159.0,461.0,108.0,84.0,1.0,1,3620.0,0.029826014913007456,1.2857142857142858,0.00035507160610723167,4.6913478822291435,8.19450550976564,1,False,True,True,True,False
LP002872,0.0,1,3087.0,2210.0,136.0,360.0,0.0,0,5297.0,0.025670064175160438,0.37777777777777777,7.13057338198901e-05,4.919980925828125,8.575084669832014,1,True,False,True,True,False
LP002874,0.0,1,3229.0,2739.0,110.0,360.0,1.0,1,5968.0,0.018428547495392862,0.3055555555555556,5.119040970942463e-05,4.709530201312334,8.69433468816865,1,False,True,True,False,False
LP002877,1.0,1,1782.0,2232.0,107.0,360.0,1.0,1,4014.0,0.026650062266500622,0.2972222222222222,7.40279507402795e-05,4.68213122712422,8.297792626380861,1,False,False,True,True,False
LP002888,0.0,1,3182.0,2917.0,161.0,360.0,1.0,1,6099.0,0.02639344262295082,0.44722222222222224,7.331511839708562e-05,5.087596335232384,8.716044050161402,1,False,True,True,False,False
LP002892,2.0,1,6540.0,0.0,205.0,360.0,1.0,1,6540.0,0.0313407735820211,0.5694444444444444,8.705770439450304e-05,5.327876168789581,8.785845337961213,0,True,False,True,True,False
LP002893,0.0,1,1836.0,8895.890000000003,90.0,360.0,1.0,0,10731.890000000003,0.008385439522812586,0.25,2.3292887563368294e-05,4.51085950651685,9.281068137663516,1,False,True,True,False,False
LP002894,0.0,1,3166.0,0.0,36.0,360.0,1.0,1,3166.0,0.011367224502683928,0.1,3.157562361856647e-05,3.6109179126442243,8.06054004653864,0,True,False,False,True,False
LP002898,1.0,1,1880.0,0.0,61.0,360.0,1.0,0,1880.0,0.03242955874534822,0.16944444444444445,9.008210762596728e-05,4.127134385045092,7.53955882930103,0,False,False,True,True,False
LP002911,1.0,1,2787.0,1917.0,146.0,360.0,0.0,0,4704.0,0.031030818278427207,0.40555555555555556,8.619671744007557e-05,4.990432586778736,8.45638105201948,1,False,False,True,True,False
LP002912,1.0,1,4283.0,3000.0,172.0,84.0,1.0,0,7283.0,0.023613399231191653,2.0476190476190474,0.0002811118956094244,5.153291594497779,8.8934354408475,1,False,False,True,True,False
LP002916,0.0,1,2297.0,1522.0,104.0,360.0,1.0,1,3819.0,0.027225130890052355,0.28888888888888886,7.562536358347876e-05,4.653960350157523,8.24800570160062,1,False,True,True,True,False
LP002917,0.0,0,2165.0,0.0,70.0,360.0,1.0,1,2165.0,0.032317636195752536,0.19444444444444445,8.977121165486817e-05,4.2626798770413155,7.680637427560936,0,True,False,False,False,False
LP002925,0.0,1,4750.0,0.0,94.0,360.0,1.0,1,4750.0,0.01978530835613555,0.2611111111111111,5.495918987815431e-05,4.553876891600541,8.46611040118692,0,True,False,True,False,False
LP002926,2.0,1,2726.0,0.0,106.0,360.0,0.0,0,2726.0,0.03887055372203887,0.29444444444444445,0.00010797376033899686,4.672828834461906,7.910957382845589,0,True,False,True,True,True
LP002928,0.0,1,3000.0,3416.0,56.0,180.0,1.0,1,6416.0,0.008726819386005922,0.3111111111111111,4.848232992225512e-05,4.04305126783455,8.766705997750515,1,True,False,True,True,False
LP002931,2.0,1,6000.0,0.0,205.0,240.0,1.0,0,6000.0,0.03416097317113814,0.8541666666666666,0.0001423373882130756,5.327876168789581,8.699681400989514,0,True,False,True,True,True
LP002933,3.0,1,9357.0,0.0,292.0,360.0,1.0,1,9357.0,0.031203248557384055,0.8111111111111111,8.667569043717794e-05,5.680172609017068,9.143986871426161,0,True,False,True,False,True
LP002936,0.0,1,3859.0,3300.0,142.0,180.0,1.0,1,7159.0,0.01983240223463687,0.7888888888888889,0.00011018001241464928,4.962844630259907,8.87626525995469,1,False,False,True,True,False
LP002938,0.0,1,16120.0,0.0,260.0,360.0,1.0,1,16120.0,0.016128031759816388,0.7222222222222222,4.480008822171219e-05,5.564520407322694,9.687878048875998,0,False,True,True,True,True
LP002940,0.0,0,3833.0,0.0,110.0,360.0,1.0,1,3833.0,0.028690662493479395,0.3055555555555556,7.969628470410944e-05,4.709530201312334,8.251663923605589,0,False,False,True,False,False
LP002941,2.0,0,6383.0,1000.0,187.0,360.0,1.0,0,7383.0,0.025325027085590465,0.5194444444444445,7.034729745997352e-05,5.236441962829949,8.907070776182689,1,False,False,True,True,True
LP002943,0.0,1,2987.0,0.0,88.0,360.0,0.0,0,2987.0,0.029451137884872823,0.24444444444444444,8.180871634686895e-05,4.48863636973214,8.002359546252707,0,True,False,True,False,False
LP002945,0.0,1,9963.0,0.0,180.0,360.0,1.0,1,9963.0,0.018065034122842234,0.5,5.0180650341228424e-05,5.198497031265826,9.20673387638207,0,False,False,True,True,True
LP002948,2.0,1,5780.0,0.0,192.0,360.0,1.0,1,5780.0,0.03321224701608718,0.5333333333333333,9.225624171135328e-05,5.262690188904886,8.662331957082475,0,False,True,True,True,False
LP002949,3.0,1,1025.0,8895.890000000003,293.4000000000001,180.0,1.0,0,9920.890000000003,0.02957097891631534,1.6300000000000006,0.00016428321620175188,5.6849393868547216,9.202498706325038,1,False,True,False,False,False
LP002950,0.0,0,2894.0,2792.0,155.0,360.0,1.0,1,5686.0,0.027255143309301916,0.4305555555555556,7.570873141472755e-05,5.049856007249537,8.645938147306799,1,False,False,True,True,False
LP002953,3.0,1,5703.0,0.0,128.0,360.0,1.0,1,5703.0,0.02244039270687237,0.35555555555555557,6.233442418575659e-05,4.859812404361672,8.648922962094131,0,False,True,True,True,False
LP002958,0.0,1,3676.0,4301.0,172.0,360.0,1.0,1,7977.0,0.021559288042115817,0.4777777777777778,5.9886911228099496e-05,5.153291594497779,8.984443032465352,1,False,False,True,False,False
LP002959,1.0,1,12000.0,0.0,293.4000000000001,360.0,1.0,1,12000.0,0.024447962669777525,0.8150000000000003,6.791100741604869e-05,5.6849393868547216,9.392745258631441,0,True,False,False,True,False
LP002960,0.0,0,2400.0,3800.0,128.0,180.0,1.0,0,6200.0,0.02064183196258668,0.7111111111111111,0.00011467684423659267,4.859812404361672,8.732465848349879,1,False,True,True,True,False
LP002961,1.0,1,3400.0,2500.0,173.0,360.0,1.0,1,5900.0,0.029317064904253516,0.48055555555555557,8.143629140070421e-05,5.159055299214529,8.682877107057168,1,True,False,True,True,False
LP002964,2.0,0,3987.0,1411.0,157.0,360.0,1.0,1,5398.0,0.029079459159103538,0.4361111111111111,8.077627544195427e-05,5.062595033026967,8.593969030218288,1,False,False,True,True,False
LP002974,0.0,1,3232.0,1950.0,108.0,360.0,1.0,1,5182.0,0.020837352884429866,0.3,5.788153579008296e-05,4.6913478822291435,8.553139318189707,1,False,False,True,True,False
LP002978,0.0,1,2900.0,0.0,71.0,360.0,1.0,1,2900.0,0.024474319200275766,0.19722222222222222,6.798422000076602e-05,4.276666119016055,7.972810784121404,0,False,False,False,False,False
LP002979,3.0,1,4106.0,0.0,40.0,180.0,1.0,1,4106.0,0.009739469198928659,0.2222222222222222,5.410816221627032e-05,3.713572066704308,8.320448113956559,0,False,False,True,True,False
LP002983,1.0,1,8072.0,240.0,253.0,360.0,1.0,1,8312.0,0.030434259593407915,0.7027777777777777,8.453960998168865e-05,5.537334267018537,9.025575833531088,1,False,True,True,True,False
LP002984,2.0,1,7583.0,0.0,187.0,360.0,1.0,1,7583.0,0.02465717299578059,0.5194444444444445,6.849214721050165e-05,5.236441962829949,8.933796043934858,0,False,True,True,True,False
LP002990,0.0,1,4583.0,0.0,133.0,360.0,0.0,0,4583.0,0.029013961605584643,0.36944444444444446,8.059433779329067e-05,4.897839799950911,8.430327258394575,0,True,False,False,False,True
